City_State,Population,
BridgeCity_TX,8593,
LosAltosHills_CA,8592,
Colonie_NY,8591,
IslandLake_IL,8588,
ClarendonHills_IL,8582,
Clarksville_AR,8579,
PismoBeach_CA,8573,
SilerCity_NC,8564,
Manteno_IL,8562,
Madeira_OH,8558,
LockHaven_PA,8541,
WilloughbyHills_OH,8540,
Gonzales_CA,8537,
HighlandHeights_OH,8533,
Lewistown_PA,8528,
Fallon_NV,8525,
OldForge_PA,8524,
Yorktown_IN,8523,
Lynwood_IL,8519,
Haledon_NJ,8517,
WashingtonTerrace_UT,8515,
Milford_DE,8511,
Hornell_NY,8508,
Delavan_WI,8505,
Georgetown_SC,8501,
MargateCity_NJ,8501,
Glenwood_IL,8489,
Holmen_WI,8487,
Plymouth_MI,8487,
Virginia_MN,8480,
Graham_TX,8479,
ThiefRiverFalls_MN,8472,
WestlakeVillage_CA,8469,
Boonton_NJ,8469,
Connellsville_PA,8468,
NorthLogan_UT,8466,
St.Joseph_MI,8458,
UpperSaddleRiver_NJ,8454,
RiverRouge_MI,8449,
Princeton_IN,8447,
Oakwood_OH,8439,
Johnstown_NY,8438,
Wynne_AR,8437,
Campbell_OH,8436,
Guntersville_AL,8422,
Dormont_PA,8420,
Grimes_IA,8419,
PleasantHill_IA,8414,
Runnemede_NJ,8410,
Conshohocken_PA,8409,
Olney_IL,8407,
Southside_AL,8407,
Lowell_IN,8405,
Santaquin_UT,8400,
Bradford_PA,8391,
Absecon_NJ,8389,
Orrville_OH,8387,
Cheviot_OH,8385,
Oberlin_OH,8381,
Bastrop_TX,8378,
Jerseyville_IL,8373,
LakeGeneva_WI,8371,
Collingdale_PA,8365,
WestHaven_UT,8357,
Wyoming_OH,8355,
Boaz_AL,8349,
Liberty_TX,8347,
Latrobe_PA,8347,
Brockport_NY,8342,
Hillside_IL,8341,
St.Anthony_MN,8341,
Airmont_NY,8339,
WestLongBranch_NJ,8339,
Sandpoint_ID,8337,
Nevada_MO,8327,
Ludington_MI,8324,
Menominee_MI,8324,
Corbin_KY,8324,
MountRainier_MD,8322,
Bryan_OH,8314,
IndianHarbourBeach_FL,8311,
Clay_AL,8308,
Tuscumbia_AL,8308,
Perryton_TX,8304,
EaglePoint_OR,8302,
Brooksville_FL,8292,
Mentor-on-the-Lake_OH,8288,
ColumbiaCity_IN,8283,
Wytheville_VA,8282,
Whitefish_MT,8281,
Brazil_IN,8272,
Riverside_IL,8272,
Baxter_MN,8271,
NewRichmond_WI,8259,
Poteau_OK,8258,
RiceLake_WI,8257,
LiveOak_CA,8245,
OakGrove_MN,8245,
Plymouth_WI,8241,
Chatham_NJ,8212,
Palmer_AK,8201,
FortValley_GA,8200,
DardennePrairie_MO,8197,
LaFollette_TN,8194,
Ladue_MO,8193,
Harrodsburg_KY,8192,
WestFrankfort_IL,8190,
SunsetHills_MO,8190,
VillePlatte_LA,8190,
Belgrade_MT,8185,
Murphysboro_IL,8184,
OakIsland_NC,8180,
NewAlbany_MS,8178,
Knightdale_NC,8174,
Perryville_MO,8172,
UniversityPark_IL,8171,
OlmstedFalls_OH,8168,
Monroe_NY,8168,
Snoqualmie_WA,8161,
JeffersonCity_TN,8156,
Greenville_MI,8154,
Cloverdale_CA,8153,
Poulsbo_WA,8149,
Spotswood_NJ,8145,
DetroitLakes_MN,8141,
Oakdale_LA,8140,
St.Marys_OH,8138,
CenterLine_MI,8135,
SpringLake_NC,8133,
Frederick_CO,8127,
Riverdale_UT,8126,
Danville_IN,8124,
LittleFalls_MN,8121,
Ashland_WI,8118,
Butler_NJ,8118,
Firestone_CO,8117,
Fife_WA,8114,
Doylestown_PA,8113,
Alliance_NE,8109,
MilesCity_MT,8102,
LongGrove_IL,8101,
Mason_MI,8099,
Newton_NJ,8096,
RichlandHills_TX,8094,
Fairview_TX,8093,
Lakeland_TN,8093,
Caribou_ME,8093,
Winnemucca_NV,8085,
Wagoner_OK,8081,
Smithville_MO,8079,
TrophyClub_TX,8069,
HawthornWoods_IL,8067,
LincolnCity_OR,8066,
HarwoodHeights_IL,8058,
Kenton_OH,8052,
BaySt.Louis_MS,8052,
BreauxBridge_LA,8047,
BayMinette_AL,8043,
Gettysburg_PA,8040,
Price_UT,8039,
Union_SC,8039,
Seneca_SC,8038,
Scotia_NY,8033,
CastleShannon_PA,8028,
Mahtomedi_MN,8025,
Monessen_PA,8024,
Bluffdale_UT,8016,
Ilion_NY,8015,
PortJefferson_NY,8012,
LenoirCity_TN,8010,
Abingdon_VA,8009,
Eaton_OH,8005,
WhiteOak_PA,8003,
Franklin_KY,7997,
HollySprings_MS,7994,
BriarcliffManor_NY,7986,
CalumetPark_IL,7980,
ParkCity_UT,7980,
Bellevue_PA,7980,
Philadelphia_MS,7977,
WestDundee_IL,7975,
Lampasas_TX,7975,
York_SC,7967,
EllwoodCity_PA,7966,
London_KY,7962,
Lincolnshire_IL,7960,
Cleveland_TX,7960,
Mapleton_UT,7954,
Lamar_CO,7953,
PortOrchard_WA,7953,
Collegedale_TN,7947,
Croton-on-Hudson_NY,7943,
FortScott_KS,7941,
Downingtown_PA,7937,
Milan_TN,7934,
Elsmere_KY,7932,
Bridgeport_WV,7928,
D'Iberville_MS,7928,
Arab_AL,7924,
Berlin_NJ,7922,
Carnegie_PA,7920,
Hastings-on-Hudson_NY,7919,
Antigo_WI,7917,
Bogota_NJ,7917,
Osceola_AR,7914,
Jefferson_GA,7911,
Rensselaer_NY,7907,
Decorah_IA,7906,
Rincon_GA,7905,
Unionville_NC,7899,
SheboyganFalls_WI,7895,
Angola_IN,7894,
Brookhaven_PA,7886,
Northfield_NJ,7885,
SouthBoston_VA,7884,
Hailey_ID,7883,
Batesville_MS,7880,
NorthBayVillage_FL,7878,
BlackMountain_NC,7877,
ChestnutRidge_NY,7871,
Ivins_UT,7870,
Fairview_TN,7870,
York_NE,7870,
Vinton_VA,7868,
Winchester_TN,7862,
RollingHillsEstates_CA,7860,
Lexington_TN,7860,
CrescentCity_CA,7852,
Pulaski_TN,7847,
Monona_WI,7837,
Clarkston_GA,7836,
Chester_IL,7835,
Clairton_PA,7832,
Helotes_TX,7831,
Bellevue_OH,7831,
Versailles_KY,7828,
Jefferson_WI,7822,
Hartsville_TN,7822,
ClearLake_IA,7820,
Flushing_MI,7815,
EastGrandForks_MN,7812,
LakeDallas_TX,7811,
RioVista_CA,7804,
Pecos_TX,7804,
Heath_TX,7793,
Crookston_MN,7790,
Blair_NE,7789,
Corrales_NM,7787,
ParkCity_KS,7787,
Oradell_NJ,7780,
SouthAmboy_NJ,7777,
Ojai_CA,7775,
Silvis_IL,7770,
McFarland_WI,7767,
Broussard_LA,7767,
Sanger_TX,7766,
IronMountain_MI,7763,
Hillsdale_MI,7762,
Montpelier_VT,7760,
FountainInn_SC,7760,
PleasantHills_PA,7751,
Bernardsville_NJ,7750,
Kenai_AK,7742,
Wellington_KS,7735,
Orono_MN,7732,
VillaHills_KY,7727,
Whitehouse_TX,7724,
WebsterCity_IA,7720,
Wetumpka_AL,7719,
Frostburg_MD,7719,
GroveCity_PA,7715,
OldTown_ME,7709,
Morehead_KY,7707,
Geneseo_NY,7702,
Summerfield_NC,7693,
Cambridge_MN,7692,
Hubbard_OH,7688,
Franklin_LA,7680,
Gering_NE,7679,
Northport_NY,7676,
Inverness_IL,7673,
GrandLedge_MI,7669,
Swainsboro_GA,7667,
Dunbar_WV,7664,
Pearsall_TX,7663,
Dexter_MO,7661,
Tallulah_LA,7658,
Flatwoods_KY,7655,
Branson_MO,7651,
StoneMountain_GA,7650,
Rhinelander_WI,7649,
DuBois_PA,7648,
Groveland_FL,7647,
Floresville_TX,7639,
Payette_ID,7637,
Hyrum_UT,7636,
Ripley_TN,7636,
Broadview_IL,7625,
Wilson_PA,7625,
FortLupton_CO,7620,
Kenilworth_NJ,7619,
Huron_CA,7606,
Calipatria_CA,7594,
Creston_IA,7594,
HaddonHeights_NJ,7589,
Wahpeton_ND,7585,
HalesCorners_WI,7574,
Hillview_KY,7572,
Bladensburg_MD,7568,
Montvale_NJ,7566,
FortMitchell_KY,7562,
Navasota_TX,7558,
Clayton_NJ,7553,
GrandBlanc_MI,7551,
Pittston_PA,7547,
LaFayette_GA,7536,
Rogers_MN,7536,
Donaldsonville_LA,7527,
TellCity_IN,7526,
FortStockton_TX,7526,
Marengo_IL,7520,
Sebastopol_CA,7518,
Newport_TN,7515,
Livingston_MT,7500,
Princeton_IL,7496,
Auburn_GA,7496,
LakeElmo_MN,7484,
Ione_CA,7480,
Aurora_MO,7478,
Keyport_NJ,7476,
CharlesCity_IA,7470,
Hartsville_SC,7465,
TreasureIsland_FL,7455,
Calimesa_CA,7454,
Bloomingdale_NJ,7454,
Wood-Ridge_NJ,7453,
MarbleFalls_TX,7451,
Olivette_MO,7449,
Salem_IL,7446,
Logan_OH,7436,
McCook_NE,7436,
Rockland_ME,7436,
Atmore_AL,7428,
Shorewood_MN,7426,
Fruita_CO,7418,
Woodlake_CA,7418,
Atherton_CA,7406,
MountCarmel_IL,7404,
Newport_AR,7404,
MammothLakes_CA,7402,
Hempstead_TX,7401,
Warrenton_MO,7398,
Senatobia_MS,7398,
Maryville_IL,7397,
Ripon_WI,7396,
Farmville_VA,7396,
Greenville_IL,7379,
CampHill_PA,7378,
Dayton_TX,7371,
Kosciusko_MS,7371,
Yreka_CA,7368,
Shamokin_PA,7367,
Kirtland_OH,7362,
Chehalis_WA,7361,
AlamoHeights_TX,7353,
Jasper_TX,7353,
Emerson_NJ,7353,
Demopolis_AL,7350,
Palmyra_NJ,7350,
Huron_OH,7348,
Ephrata_WA,7344,
Millersville_PA,7341,
Sandwich_IL,7337,
Atoka_TN,7334,
CarlJunction_MO,7327,
Belen_NM,7325,
Charlestown_IN,7324,
Savannah_TN,7320,
Stayton_OR,7319,
LongboatKey_FL,7309,
Gonzales_TX,7298,
Raritan_NJ,7289,
Conover_NC,7286,
Ketchikan_AK,7280,
JerseyVillage_TX,7279,
St.Johns_MI,7278,
Inverness_FL,7276,
Marshfield_MO,7274,
Escalon_CA,7271,
Pacific_MO,7268,
Russellville_KY,7268,
Lander_WY,7264,
Rumson_NJ,7264,
Molalla_OR,7263,
Amory_MS,7262,
St.Francis_MN,7261,
Seaford_DE,7260,
Richland_MS,7258,
Knoxville_IA,7254,
Washington_IA,7254,
St.Albans_VT,7250,
Newcastle_OK,7250,
MountJoy_PA,7249,
Baldwinsville_NY,7247,
Wauseon_OH,7246,
Centerville_GA,7240,
Bloomfield_NM,7234,
Mukwonago_WI,7232,
SouthwestRanches_FL,7229,
DadeCity_FL,7223,
Richfield_UT,7217,
Linwood_NJ,7216,
LiveOak_FL,7215,
OakHill_WV,7211,
WinthropHarbor_IL,7210,
Corning_CA,7207,
Clarkston_WA,7207,
Brighton_MI,7204,
HeberSprings_AR,7203,
Glenolden_PA,7203,
Bayville_NY,7202,
Hitchcock_TX,7201,
Tolleson_AZ,7199,
Globe_AZ,7197,
OrlandHills_IL,7195,
Denison_IA,7184,
Brentwood_MO,7182,
ThreeRivers_MI,7179,
PleasantHill_MO,7178,
Orland_CA,7174,
Lowell_AR,7173,
ForestCity_NC,7172,
Cotati_CA,7169,
Clewiston_FL,7167,
Manhattan_IL,7166,
Fayetteville_TN,7166,
WillistonPark_NY,7162,
CrystalCity_TX,7161,
BonnerSprings_KS,7161,
Sausalito_CA,7158,
Clinton_IL,7154,
Nappanee_IN,7153,
Middletown_KY,7147,
Pleasantville_NY,7146,
Blackwell_OK,7144,
Caldwell_NJ,7133,
Selah_WA,7126,
Hatboro_PA,7125,
Lanett_AL,7121,
Marshall_MI,7121,
Kennedale_TX,7115,
SignalMountain_TN,7109,
Sutherlin_OR,7108,
Ellsworth_ME,7103,
Ashland_VA,7100,
NewAlbany_OH,7088,
Fanwood_NJ,7088,
Fairfax_CA,7066,
Austell_GA,7062,
Elon_NC,7060,
Prosper_TX,7053,
PleasantView_UT,7052,
NorthCaldwell_NJ,7051,
Stratford_NJ,7049,
NewCumberland_PA,7048,
LaJunta_CO,7046,
MoncksCorner_SC,7044,
OceanCity_MD,7042,
Oneonta_AL,7040,
Smithfield_VA,7034,
Camden_SC,7033,
Dalhart_TX,7032,
NebraskaCity_NE,7032,
Fairlawn_OH,7030,
Ambridge_PA,7024,
St.Martinville_LA,7024,
LaFeria_TX,7023,
Greenville_AL,7022,
LibertyLake_WA,7018,
Flowood_MS,7016,
GigHarbor_WA,7008,
Lexington_VA,7003,
GreatNeckPlaza_NY,7001,
Bellbrook_OH,7000,
Palmyra_PA,6997,
Hudsonville_MI,6997,
Mendota_IL,6995,
Dunellen_NJ,6993,
Norwich_NY,6992,
MountVernon_IN,6980,
Youngsville_LA,6980,
RidleyPark_PA,6979,
Winters_CA,6977,
Trinity_NC,6977,
Walden_NY,6977,
Elkins_WV,6976,
Firebaugh_CA,6972,
St.Louis_MI,6971,
Herkimer_NY,6970,
RiverOaks_TX,6965,
Milltown_NJ,6965,
RoelandPark_KS,6960,
Benton_IL,6957,
Selma_NC,6948,
DuPont_WA,6944,
Barrington_NJ,6939,
Page_AZ,6928,
Kronenwetter_WI,6927,
Aztec_NM,6927,
Hudson_NY,6925,
Beebe_AR,6921,
MountSterling_KY,6921,
Fultondale_AL,6918,
Sturtevant_WI,6913,
King_NC,6906,
Plattsmouth_NE,6902,
Houghton_MI,6878,
HoodRiver_OR,6877,
WalledLake_MI,6876,
Silsbee_TX,6870,
SantaClara_UT,6866,
Canfield_OH,6862,
Quincy_FL,6858,
Hastings_MI,6858,
BonneTerre_MO,6854,
OakGrove_MO,6852,
Idabel_OK,6851,
Thomson_GA,6848,
Seward_NE,6841,
Nyack_NY,6833,
Folcroft_PA,6823,
Rathdrum_ID,6821,
Skiatook_OK,6820,
BlackJack_MO,6818,
FoxPoint_WI,6816,
Crockett_TX,6815,
Pinson_AL,6813,
EastHills_NY,6809,
Galax_VA,6808,
Seminole_OK,6804,
Marion_SC,6801,
BelAire_KS,6797,
WaitePark_MN,6796,
Loomis_CA,6795,
Trumann_AR,6794,
Pineville_NC,6791,
Tremonton_UT,6789,
Buda_TX,6788,
Delafield_WI,6787,
Milton_WA,6786,
Perry_FL,6785,
Nitro_WV,6784,
TruthorConsequences_NM,6784,
NeptuneBeach_FL,6781,
Atlantic_IA,6777,
Arcadia_FL,6771,
Dayton_TN,6771,
Independence_OH,6770,
ChurchHill_TN,6765,
MidlandPark_NJ,6763,
Huntingdon_PA,6759,
Jackson_WI,6755,
Altoona_WI,6753,
Plaquemine_LA,6751,
Blakely_PA,6747,
Boonville_IN,6746,
TaylorMill_KY,6746,
NewLondon_WI,6745,
Johnsburg_IL,6734,
Delphos_OH,6730,
Sullivan_MO,6726,
Warwick_NY,6724,
Belfast_ME,6721,
Grafton_OH,6716,
Brevard_NC,6716,
Pocahontas_AR,6713,
NewPrague_MN,6712,
DevilsLake_ND,6708,
MountHoreb_WI,6703,
Mascoutah_IL,6701,
Washington_NJ,6693,
Roanoke_AL,6688,
Hiawatha_IA,6688,
Nevada_IA,6688,
Duquesne_PA,6682,
WestView_PA,6677,
Tecumseh_OK,6667,
Darlington_SC,6666,
LakeCity_SC,6666,
Irvington_NY,6666,
Braidwood_IL,6664,
Franklin_PA,6664,
Willard_OH,6664,
GlenRidge_NJ,6662,
Hillsboro_OH,6661,
Harriman_TN,6658,
Edinboro_PA,6655,
MartinsFerry_OH,6654,
Carencro_LA,6653,
BellePlaine_MN,6648,
Litchfield_IL,6647,
Sweetwater_TN,6645,
HudsonFalls_NY,6644,
Victoria_MN,6643,
KillDevilHills_NC,6642,
Munford_TN,6634,
Carthage_TX,6633,
SenecaFalls_NY,6629,
Elsa_TX,6624,
Wickenburg_AZ,6620,
UnionBeach_NJ,6620,
ParkCity_IL,6609,
Catoosa_OK,6607,
Laurel_MT,6605,
FortBragg_CA,6604,
Louisville_MS,6604,
Blanchard_OK,6599,
Allendale_NJ,6599,
Pahokee_FL,6598,
Guadalupe_CA,6593,
Opp_AL,6582,
Morrilton_AR,6581,
Tamaqua_PA,6581,
SiouxCenter_IA,6581,
GulfBreeze_FL,6580,
Avon_CO,6578,
Othello_WA,6577,
Lawrence_NY,6573,
Gretna_NE,6572,
NorthSyracuse_NY,6570,
Larchmont_NY,6567,
Columbia_MS,6567,
EastAlton_IL,6563,
Litchfield_MN,6560,
Catasauqua_PA,6558,
Greenbrier_TN,6553,
Souderton_PA,6553,
NewPaltz_NY,6553,
Mexia_TX,6552,
GreenCoveSprings_FL,6551,
Mountainside_NJ,6551,
CliftonHeights_PA,6541,
Metropolis_IL,6540,
Attalla_AL,6540,
Providence_UT,6538,
Leitchfield_KY,6537,
Belpre_OH,6528,
ValleyCenter_KS,6521,
Monahans_TX,6516,
Bronxville_NY,6516,
Childress_TX,6513,
Salem_IN,6502,
Watchung_NJ,6502,
WoodlandPark_CO,6501,
Tarrant_AL,6499,
Sidney_NE,6499,
BelleIsle_FL,6497,
Tyrone_GA,6492,
Monticello_NY,6490,
Archbald_PA,6488,
Madison_SD,6482,
Milford_MI,6482,
Ishpeming_MI,6480,
Gridley_CA,6478,
Manorhaven_NY,6478,
DeSoto_MO,6477,
BuenaVista_VA,6471,
Bethel_AK,6468,
Moraine_OH,6467,
Raton_NM,6465,
NewSquare_NY,6461,
SpringLakePark_MN,6458,
Rochester_IN,6457,
Geneseo_IL,6437,
Salem_UT,6435,
Pelham_NY,6435,
Batesville_IN,6434,
EstesPark_CO,6432,
Decatur_TX,6432,
Winooski_VT,6429,
MeadowsPlace_TX,6427,
Oakmont_PA,6423,
Mahomet_IL,6422,
Milton-Freewater_OR,6421,
Henderson_TN,6418,
RiverdalePark_MD,6418,
Cuero_TX,6417,
Solvay_NY,6417,
Pikeville_KY,6413,
FortMyersBeach_FL,6410,
Rossford_OH,6404,
Abilene_KS,6400,
Princeton_KY,6398,
Pratt_KS,6397,
Commerce_GA,6394,
Hamilton_AL,6393,
St.John_MO,6381,
Scappoose_OR,6377,
ProspectPark_PA,6374,
Eatonton_GA,6373,
Monroeville_AL,6372,
Cheverly_MD,6372,
Robinson_IL,6369,
FairOaksRanch_TX,6367,
Jamesburg_NJ,6367,
Cortland_OH,6364,
UpperSandusky_OH,6364,
Albertville_MN,6360,
Milton_PA,6359,
Somerset_PA,6359,
Emmett_ID,6357,
CherryHillsVillage_CO,6355,
Dillon_SC,6353,
Keene_TX,6350,
Sellersburg_IN,6346,
Brier_WA,6344,
Grove_OK,6338,
Hurricane_WV,6335,
Milford_OH,6332,
Robbins_IL,6331,
DuQuoin_IL,6326,
"Islamorada,VillageofIslands_FL",6323,
Anadarko_OK,6323,
Vandalia_IL,6321,
Ponchatoula_LA,6320,
Hilton_NY,6319,
Hughson_CA,6312,
Bedford_VA,6312,
Corry_PA,6307,
GrandviewHeights_OH,6306,
Glenarden_MD,6306,
HartfordCity_IN,6302,
WhiteOak_TX,6298,
NorthVernon_IN,6296,
Stroudsburg_PA,6294,
LagoVista_TX,6293,
Union_OH,6293,
Geneva_OH,6291,
Estherville_IA,6291,
LaGrange_KY,6286,
Marianna_FL,6284,
Cynthiana_KY,6283,
Alpine_TX,6280,
Umatilla_OR,6280,
Millersville_TN,6279,
IowaPark_TX,6276,
Gladewater_TX,6275,
Sealy_TX,6275,
Rittman_OH,6274,
ValleyPark_MO,6274,
Holly_MI,6273,
Rensselaer_IN,6271,
EastRochester_NY,6269,
Carbondale_CO,6266,
Willows_CA,6266,
MillsRiver_NC,6266,
Rockaway_NJ,6263,
Princeton_WV,6261,
Seaside_OR,6258,
Horseheads_NY,6254,
California_PA,6252,
Manasquan_NJ,6251,
Walker_LA,6249,
CanalWinchester_OH,6248,
Kimberly_WI,6244,
Tuckahoe_NY,6244,
EastAurora_NY,6242,
Crete_NE,6241,
NorthRiverside_IL,6240,
NormandyPark_WA,6240,
ForestHills_PA,6240,
Shrewsbury_MO,6235,
OrangeBeach_AL,6231,
PeoriaHeights_IL,6230,
ValleyCity_ND,6230,
Kodiak_AK,6228,
Eudora_KS,6226,
LakeBluff_IL,6222,
Sandersville_GA,6219,
St.AugustineBeach_FL,6218,
Talent_OR,6215,
Fircrest_WA,6213,
Brookings_OR,6213,
Norwood_NJ,6211,
PigeonForge_TN,6204,
Livingston_TX,6203,
Ambler_PA,6196,
Lynchburg_TN,6195,
Orting_WA,6188,
RoundLakePark_IL,6181,
Clearfield_PA,6173,
Butner_NC,6169,
SouthWeber_UT,6167,
CottageGrove_WI,6166,
Hillsboro_IL,6164,
Monticello_KY,6162,
Bartonville_IL,6160,
Milliken_CO,6159,
Portland_IN,6158,
Bellefonte_PA,6151,
Taylor_PA,6151,
Caruthersville_MO,6145,
Cedarhurst_NY,6142,
Washingtonville_NY,6139,
Jackson_OH,6138,
PortClinton_OH,6135,
ElmGrove_WI,6133,
BigBearLake_CA,6131,
Purcell_OK,6129,
Isanti_MN,6123,
Wilmington_IL,6122,
Seminole_TX,6122,
PaulsValley_OK,6121,
Clyde_OH,6121,
Covington_VA,6120,
LittleSilver_NJ,6119,
Independence_IA,6119,
Warren_AR,6118,
Princeton_TX,6117,
St.Joseph_MN,6114,
Huntingburg_IN,6112,
Manistee_MI,6110,
Crafton_PA,6109,
Greenville_PA,6103,
Gardiner_ME,6100,
Bridgeport_TX,6099,
Ralston_NE,6095,
Hobart_WI,6094,
Swarthmore_PA,6090,
Stanwood_WA,6089,
Aberdeen_MS,6089,
Wharton_NJ,6083,
Oelwein_IA,6082,
PontoonBeach_IL,6081,
Canton_NY,6077,
Paulsboro_NJ,6075,
MountHealthy_OH,6070,
Rushville_IN,6068,
NewBrighton_PA,6068,
Montevallo_AL,6061,
Steilacoom_WA,6061,
Harrisville_UT,6060,
Vinita_OK,6059,
Gypsum_CO,6052,
Ada_OH,6052,
Manvel_TX,6051,
Carlisle_OH,6051,
Trenton_MO,6047,
Medina_NY,6046,
Chester_SC,6045,
Plymouth_PA,6041,
RedLion_PA,6041,
Pacific_WA,6040,
Thurmont_MD,6037,
Tuttle_OK,6036,
DistrictHeights_MD,6034,
Macclenny_FL,6032,
Henryetta_OK,6031,
Valparaiso_FL,6030,
TheVillageofIndianHill_OH,6030,
OldTappan_NJ,6029,
Petoskey_MI,6028,
Nazareth_PA,6020,
Carlstadt_NJ,6019,
ForestHills_TN,6018,
McKeesRocks_PA,6018,
Ellettsville_IN,6017,
SouthWilliamsport_PA,6017,
SouthTucson_AZ,6013,
Madras_OR,6011,
Satsuma_AL,6008,
MorrisPlains_NJ,6005,
Wilmore_KY,6004,
DouglassHills_KY,6002,
Marion_VA,6001,
Barnesville_GA,5998,
Gilberts_IL,5996,
Northville_MI,5996,
Bisbee_AZ,5991,
Okeechobee_FL,5987,
Duvall_WA,5982,
Columbiana_OH,5981,
Hapeville_GA,5978,
GunBarrelCity_TX,5975,
Burnet_TX,5974,
Lebanon_KY,5973,
Starke_FL,5972,
Forest_MS,5972,
Douglas_WY,5971,
VillaPark_CA,5967,
Rockdale_TX,5966,
Carlinville_IL,5962,
Minnetrista_MN,5960,
Lewistown_MT,5954,
Sturgis_SD,5950,
CrystalSprings_MS,5950,
DeQueen_AR,5948,
Guadalupe_AZ,5948,
Chickasaw_AL,5948,
Punxsutawney_PA,5944,
WoodcliffLake_NJ,5941,
Wellston_OH,5936,
Littlefield_TX,5929,
Pontotoc_MS,5924,
Scottsburg_IN,5912,
FairHaven_NJ,5910,
Belmar_NJ,5908,
Maquoketa_IA,5908,
InternationalFalls_MN,5906,
Exeter_PA,5905,
DicksonCity_PA,5903,
Aspen_CO,5902,
Chillicothe_IL,5901,
WillowSprings_IL,5898,
Eagle_CO,5897,
LaHabraHeights_CA,5893,
Colusa_CA,5892,
OrangeCity_IA,5891,
Richmond_MO,5890,
Jeanerette_LA,5889,
MountCarmel_PA,5888,
Lacy-Lakeview_TX,5883,
Quincy_WA,5882,
Waynesboro_GA,5874,
Mulvane_KS,5866,
CarolinaBeach_NC,5864,
Beardstown_IL,5859,
FlaglerBeach_FL,5859,
Alexandria_IN,5854,
Bellevue_KY,5852,
Lincoln_AL,5846,
PrairieduChien_WI,5839,
Sylvester_GA,5833,
Lauderdale-by-the-Sea_FL,5831,
NorthManchester_IN,5829,
MountArlington_NJ,5827,
Waupaca_WI,5826,
NorthBraddock_PA,5821,
Harrisburg_NC,5819,
St.Helena_CA,5817,
Marlin_TX,5817,
Joshua_TX,5812,
Noble_OK,5812,
HuntingtonWoods_MI,5811,
NewWhiteland_IN,5809,
Sequim_WA,5809,
ColdSpring_KY,5809,
Pevely_MO,5808,
Edna_TX,5807,
Hamlet_NC,5807,
EnglewoodCliffs_NJ,5804,
Slaton_TX,5803,
Homer_AK,5802,
Erwin_TN,5802,
Prospect_KY,5802,
Yelm_WA,5800,
Countryside_IL,5795,
Malone_NY,5793,
Iola_KS,5782,
SpanishFort_AL,5780,
Walterboro_SC,5780,
Stickney_IL,5774,
Norwood_PA,5774,
Titusville_PA,5774,
Everman_TX,5771,
SpringGrove_IL,5769,
St.Clair_MI,5763,
Moosic_PA,5758,
TwinLakes_WI,5752,
Farrell_PA,5751,
DeerPark_OH,5751,
Monaca_PA,5749,
Lakemoor_IL,5748,
Sheridan_OR,5747,
Center_TX,5746,
NorthKansasCity_MO,5746,
Cameron_TX,5740,
Anamosa_IA,5736,
Oceanport_NJ,5733,
Woodfin_NC,5731,
CoalCity_IL,5729,
FortMeade_FL,5723,
HighlandHeights_KY,5720,
Cumming_GA,5719,
Pana_IL,5718,
PepperPike_OH,5715,
Bremen_GA,5709,
Tequesta_FL,5708,
Leesville_LA,5704,
Dowagiac_MI,5703,
UnionGap_WA,5699,
CentralCity_KY,5698,
Linton_IN,5696,
Belding_MI,5691,
Elsmere_DE,5688,
Marksville_LA,5684,
GasCity_IN,5683,
RedOak_IA,5683,
Garrett_IN,5681,
Fate_TX,5679,
Eastman_GA,5675,
Poolesville_MD,5674,
Snowflake_AZ,5673,
BigStoneGap_VA,5662,
Salem_NJ,5661,
Camilla_GA,5660,
Hellertown_PA,5659,
WappingersFalls_NY,5659,
Watonga_OK,5657,
Milan_MI,5657,
Hoopeston_IL,5656,
Hooper_UT,5655,
Hillsborough_NC,5653,
Bolivar_TN,5647,
Waynesboro_MS,5647,
Ripley_MS,5646,
Glenwood_IA,5646,
Sanibel_FL,5645,
Emporia_VA,5643,
FalconHeights_MN,5643,
Centreville_IL,5635,
Breckenridge_TX,5632,
Mena_AR,5630,
Corcoran_MN,5630,
WakeVillage_TX,5628,
Aberdeen_NC,5627,
Cherryville_NC,5627,
LosRanchosdeAlbuquerque_NM,5622,
JunctionCity_OR,5618,
Fairview_NC,5610,
Kingston_TN,5607,
Coraopolis_PA,5606,
Richmond_MI,5606,
Walkersville_MD,5606,
Steelton_PA,5598,
Middleton_ID,5594,
ProspectPark_NJ,5594,
Salamanca_NY,5592,
Mascotte_FL,5591,
RioBravo_TX,5591,
Goshen_NY,5585,
Cumberland_IN,5580,
Bowie_TX,5580,
Batesburg-Leesville_SC,5580,
Savoy_IL,5579,
Woodside_CA,5579,
Milton_WI,5579,
Shippensburg_PA,5578,
Hampshire_IL,5569,
Braselton_GA,5565,
NewMartinsville_WV,5564,
Kasson_MN,5564,
Fowler_CA,5563,
BessemerCity_NC,5562,
St.Gabriel_LA,5560,
WashingtonPark_IL,5558,
LakeMills_WI,5557,
Celina_TX,5557,
Ulysses_KS,5557,
Gatlinburg_TN,5555,
Stewartville_MN,5553,
Taos_NM,5551,
Glencoe_MN,5550,
SouthPasadena_FL,5548,
Albion_NY,5548,
Abbeville_SC,5547,
TurtleCreek_PA,5547,
NewCarlisle_OH,5543,
SouthBeloit_IL,5541,
Rockwood_TN,5541,
Morrow_GA,5539,
LosFresnos_TX,5538,
Diboll_TX,5537,
WestMiami_FL,5533,
